image_file_path,image_id,image_class,annotation_file_path,annotation_id,annotation_class,annotation_breed,label
Images/n02098286-West_Highland_white_terrier/n02098286_4106.jpg,n02098286_4106,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4106,n02098286_4106,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4120.jpg,n02098286_4120,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4120,n02098286_4120,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4154.jpg,n02098286_4154,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4154,n02098286_4154,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4158.jpg,n02098286_4158,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4158,n02098286_4158,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4176.jpg,n02098286_4176,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4176,n02098286_4176,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4231.jpg,n02098286_4231,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4231,n02098286_4231,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4250.jpg,n02098286_4250,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4250,n02098286_4250,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_43.jpg,n02098286_43,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_43,n02098286_43,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4362.jpg,n02098286_4362,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4362,n02098286_4362,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4364.jpg,n02098286_4364,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4364,n02098286_4364,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_437.jpg,n02098286_437,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_437,n02098286_437,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4370.jpg,n02098286_4370,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4370,n02098286_4370,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4414.jpg,n02098286_4414,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4414,n02098286_4414,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4445.jpg,n02098286_4445,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4445,n02098286_4445,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4546.jpg,n02098286_4546,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4546,n02098286_4546,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4568.jpg,n02098286_4568,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4568,n02098286_4568,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4575.jpg,n02098286_4575,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4575,n02098286_4575,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4689.jpg,n02098286_4689,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4689,n02098286_4689,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_47.jpg,n02098286_47,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_47,n02098286_47,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4708.jpg,n02098286_4708,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4708,n02098286_4708,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4734.jpg,n02098286_4734,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4734,n02098286_4734,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4821.jpg,n02098286_4821,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4821,n02098286_4821,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4827.jpg,n02098286_4827,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4827,n02098286_4827,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_484.jpg,n02098286_484,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_484,n02098286_484,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_4876.jpg,n02098286_4876,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_4876,n02098286_4876,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5015.jpg,n02098286_5015,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5015,n02098286_5015,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5036.jpg,n02098286_5036,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5036,n02098286_5036,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5052.jpg,n02098286_5052,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5052,n02098286_5052,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5057.jpg,n02098286_5057,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5057,n02098286_5057,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5080.jpg,n02098286_5080,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5080,n02098286_5080,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5106.jpg,n02098286_5106,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5106,n02098286_5106,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_516.jpg,n02098286_516,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_516,n02098286_516,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5197.jpg,n02098286_5197,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5197,n02098286_5197,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5234.jpg,n02098286_5234,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5234,n02098286_5234,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_526.jpg,n02098286_526,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_526,n02098286_526,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5319.jpg,n02098286_5319,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5319,n02098286_5319,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5353.jpg,n02098286_5353,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5353,n02098286_5353,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5355.jpg,n02098286_5355,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5355,n02098286_5355,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5357.jpg,n02098286_5357,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5357,n02098286_5357,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5414.jpg,n02098286_5414,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5414,n02098286_5414,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_545.jpg,n02098286_545,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_545,n02098286_545,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5472.jpg,n02098286_5472,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5472,n02098286_5472,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5549.jpg,n02098286_5549,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5549,n02098286_5549,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5604.jpg,n02098286_5604,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5604,n02098286_5604,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5621.jpg,n02098286_5621,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5621,n02098286_5621,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5672.jpg,n02098286_5672,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5672,n02098286_5672,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5681.jpg,n02098286_5681,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5681,n02098286_5681,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5700.jpg,n02098286_5700,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5700,n02098286_5700,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_577.jpg,n02098286_577,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_577,n02098286_577,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5794.jpg,n02098286_5794,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5794,n02098286_5794,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5814.jpg,n02098286_5814,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5814,n02098286_5814,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5829.jpg,n02098286_5829,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5829,n02098286_5829,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5902.jpg,n02098286_5902,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5902,n02098286_5902,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5930.jpg,n02098286_5930,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5930,n02098286_5930,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_5979.jpg,n02098286_5979,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_5979,n02098286_5979,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_600.jpg,n02098286_600,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_600,n02098286_600,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6041.jpg,n02098286_6041,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6041,n02098286_6041,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6123.jpg,n02098286_6123,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6123,n02098286_6123,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6129.jpg,n02098286_6129,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6129,n02098286_6129,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6148.jpg,n02098286_6148,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6148,n02098286_6148,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6158.jpg,n02098286_6158,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6158,n02098286_6158,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_617.jpg,n02098286_617,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_617,n02098286_617,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6205.jpg,n02098286_6205,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6205,n02098286_6205,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6216.jpg,n02098286_6216,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6216,n02098286_6216,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6237.jpg,n02098286_6237,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6237,n02098286_6237,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6245.jpg,n02098286_6245,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6245,n02098286_6245,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6254.jpg,n02098286_6254,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6254,n02098286_6254,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_626.jpg,n02098286_626,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_626,n02098286_626,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6390.jpg,n02098286_6390,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6390,n02098286_6390,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_642.jpg,n02098286_642,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_642,n02098286_642,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_6516.jpg,n02098286_6516,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_6516,n02098286_6516,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_680.jpg,n02098286_680,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_680,n02098286_680,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_696.jpg,n02098286_696,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_696,n02098286_696,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_721.jpg,n02098286_721,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_721,n02098286_721,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_733.jpg,n02098286_733,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_733,n02098286_733,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_749.jpg,n02098286_749,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_749,n02098286_749,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_751.jpg,n02098286_751,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_751,n02098286_751,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_758.jpg,n02098286_758,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_758,n02098286_758,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_763.jpg,n02098286_763,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_763,n02098286_763,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_768.jpg,n02098286_768,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_768,n02098286_768,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_771.jpg,n02098286_771,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_771,n02098286_771,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_830.jpg,n02098286_830,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_830,n02098286_830,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_839.jpg,n02098286_839,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_839,n02098286_839,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_840.jpg,n02098286_840,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_840,n02098286_840,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_92.jpg,n02098286_92,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_92,n02098286_92,n02098286,West_Highland_white_terrier,52
Images/n02098286-West_Highland_white_terrier/n02098286_945.jpg,n02098286_945,n02098286,Annotation/n02098286-West_Highland_white_terrier/n02098286_945,n02098286_945,n02098286,West_Highland_white_terrier,52
Images/n02098413-Lhasa/n02098413_10144.jpg,n02098413_10144,n02098413,Annotation/n02098413-Lhasa/n02098413_10144,n02098413_10144,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_10285.jpg,n02098413_10285,n02098413,Annotation/n02098413-Lhasa/n02098413_10285,n02098413_10285,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_10590.jpg,n02098413_10590,n02098413,Annotation/n02098413-Lhasa/n02098413_10590,n02098413_10590,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_10966.jpg,n02098413_10966,n02098413,Annotation/n02098413-Lhasa/n02098413_10966,n02098413_10966,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_11048.jpg,n02098413_11048,n02098413,Annotation/n02098413-Lhasa/n02098413_11048,n02098413_11048,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1107.jpg,n02098413_1107,n02098413,Annotation/n02098413-Lhasa/n02098413_1107,n02098413_1107,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1137.jpg,n02098413_1137,n02098413,Annotation/n02098413-Lhasa/n02098413_1137,n02098413_1137,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_11385.jpg,n02098413_11385,n02098413,Annotation/n02098413-Lhasa/n02098413_11385,n02098413_11385,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_11467.jpg,n02098413_11467,n02098413,Annotation/n02098413-Lhasa/n02098413_11467,n02098413_11467,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_11519.jpg,n02098413_11519,n02098413,Annotation/n02098413-Lhasa/n02098413_11519,n02098413_11519,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_12117.jpg,n02098413_12117,n02098413,Annotation/n02098413-Lhasa/n02098413_12117,n02098413_12117,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_12198.jpg,n02098413_12198,n02098413,Annotation/n02098413-Lhasa/n02098413_12198,n02098413_12198,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1268.jpg,n02098413_1268,n02098413,Annotation/n02098413-Lhasa/n02098413_1268,n02098413_1268,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1279.jpg,n02098413_1279,n02098413,Annotation/n02098413-Lhasa/n02098413_1279,n02098413_1279,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_13083.jpg,n02098413_13083,n02098413,Annotation/n02098413-Lhasa/n02098413_13083,n02098413_13083,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_13405.jpg,n02098413_13405,n02098413,Annotation/n02098413-Lhasa/n02098413_13405,n02098413_13405,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1355.jpg,n02098413_1355,n02098413,Annotation/n02098413-Lhasa/n02098413_1355,n02098413_1355,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_13638.jpg,n02098413_13638,n02098413,Annotation/n02098413-Lhasa/n02098413_13638,n02098413_13638,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1396.jpg,n02098413_1396,n02098413,Annotation/n02098413-Lhasa/n02098413_1396,n02098413_1396,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14191.jpg,n02098413_14191,n02098413,Annotation/n02098413-Lhasa/n02098413_14191,n02098413_14191,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14264.jpg,n02098413_14264,n02098413,Annotation/n02098413-Lhasa/n02098413_14264,n02098413_14264,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14328.jpg,n02098413_14328,n02098413,Annotation/n02098413-Lhasa/n02098413_14328,n02098413_14328,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1454.jpg,n02098413_1454,n02098413,Annotation/n02098413-Lhasa/n02098413_1454,n02098413_1454,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14565.jpg,n02098413_14565,n02098413,Annotation/n02098413-Lhasa/n02098413_14565,n02098413_14565,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1457.jpg,n02098413_1457,n02098413,Annotation/n02098413-Lhasa/n02098413_1457,n02098413_1457,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14608.jpg,n02098413_14608,n02098413,Annotation/n02098413-Lhasa/n02098413_14608,n02098413_14608,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1471.jpg,n02098413_1471,n02098413,Annotation/n02098413-Lhasa/n02098413_1471,n02098413_1471,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1473.jpg,n02098413_1473,n02098413,Annotation/n02098413-Lhasa/n02098413_1473,n02098413_1473,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14748.jpg,n02098413_14748,n02098413,Annotation/n02098413-Lhasa/n02098413_14748,n02098413_14748,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14785.jpg,n02098413_14785,n02098413,Annotation/n02098413-Lhasa/n02098413_14785,n02098413_14785,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1480.jpg,n02098413_1480,n02098413,Annotation/n02098413-Lhasa/n02098413_1480,n02098413_1480,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1492.jpg,n02098413_1492,n02098413,Annotation/n02098413-Lhasa/n02098413_1492,n02098413_1492,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_14953.jpg,n02098413_14953,n02098413,Annotation/n02098413-Lhasa/n02098413_14953,n02098413_14953,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1522.jpg,n02098413_1522,n02098413,Annotation/n02098413-Lhasa/n02098413_1522,n02098413_1522,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1552.jpg,n02098413_1552,n02098413,Annotation/n02098413-Lhasa/n02098413_1552,n02098413_1552,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_15855.jpg,n02098413_15855,n02098413,Annotation/n02098413-Lhasa/n02098413_15855,n02098413_15855,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_16009.jpg,n02098413_16009,n02098413,Annotation/n02098413-Lhasa/n02098413_16009,n02098413_16009,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_16076.jpg,n02098413_16076,n02098413,Annotation/n02098413-Lhasa/n02098413_16076,n02098413_16076,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_161.jpg,n02098413_161,n02098413,Annotation/n02098413-Lhasa/n02098413_161,n02098413_161,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_16322.jpg,n02098413_16322,n02098413,Annotation/n02098413-Lhasa/n02098413_16322,n02098413_16322,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1655.jpg,n02098413_1655,n02098413,Annotation/n02098413-Lhasa/n02098413_1655,n02098413_1655,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1668.jpg,n02098413_1668,n02098413,Annotation/n02098413-Lhasa/n02098413_1668,n02098413_1668,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_16861.jpg,n02098413_16861,n02098413,Annotation/n02098413-Lhasa/n02098413_16861,n02098413_16861,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1693.jpg,n02098413_1693,n02098413,Annotation/n02098413-Lhasa/n02098413_1693,n02098413_1693,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1702.jpg,n02098413_1702,n02098413,Annotation/n02098413-Lhasa/n02098413_1702,n02098413_1702,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1713.jpg,n02098413_1713,n02098413,Annotation/n02098413-Lhasa/n02098413_1713,n02098413_1713,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1718.jpg,n02098413_1718,n02098413,Annotation/n02098413-Lhasa/n02098413_1718,n02098413_1718,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1719.jpg,n02098413_1719,n02098413,Annotation/n02098413-Lhasa/n02098413_1719,n02098413_1719,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_17364.jpg,n02098413_17364,n02098413,Annotation/n02098413-Lhasa/n02098413_17364,n02098413_17364,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_17369.jpg,n02098413_17369,n02098413,Annotation/n02098413-Lhasa/n02098413_17369,n02098413_17369,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_17759.jpg,n02098413_17759,n02098413,Annotation/n02098413-Lhasa/n02098413_17759,n02098413_17759,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_178.jpg,n02098413_178,n02098413,Annotation/n02098413-Lhasa/n02098413_178,n02098413_178,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_1784.jpg,n02098413_1784,n02098413,Annotation/n02098413-Lhasa/n02098413_1784,n02098413_1784,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_17895.jpg,n02098413_17895,n02098413,Annotation/n02098413-Lhasa/n02098413_17895,n02098413_17895,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_17946.jpg,n02098413_17946,n02098413,Annotation/n02098413-Lhasa/n02098413_17946,n02098413_17946,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18307.jpg,n02098413_18307,n02098413,Annotation/n02098413-Lhasa/n02098413_18307,n02098413_18307,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18317.jpg,n02098413_18317,n02098413,Annotation/n02098413-Lhasa/n02098413_18317,n02098413_18317,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18548.jpg,n02098413_18548,n02098413,Annotation/n02098413-Lhasa/n02098413_18548,n02098413_18548,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18647.jpg,n02098413_18647,n02098413,Annotation/n02098413-Lhasa/n02098413_18647,n02098413_18647,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18663.jpg,n02098413_18663,n02098413,Annotation/n02098413-Lhasa/n02098413_18663,n02098413_18663,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_18706.jpg,n02098413_18706,n02098413,Annotation/n02098413-Lhasa/n02098413_18706,n02098413_18706,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_19649.jpg,n02098413_19649,n02098413,Annotation/n02098413-Lhasa/n02098413_19649,n02098413_19649,n02098413,Lhasa,53
Images/n02098413-Lhasa/n02098413_20034.jpg,n02098413_20034,n02098413,Annotation/n02098413-Lhasa/n02098413_20034,n02098413_20034,n02098413,Lhasa,53
